8990;2737;impassable;0;0;
8990;2739;impassable;0;0;
8991;2188;impassable;0;0;
8991;2189;impassable;0;0;
8991;2190;impassable;0;0;
8991;2191;impassable;0;0;
8991;2192;impassable;0;0;
8991;2359;impassable;0;0;
8991;2360;impassable;0;0;
8991;2361;impassable;0;0;
8991;2364;impassable;0;0;
8991;2365;impassable;0;0;
8991;2367;impassable;0;0;
8991;2372;impassable;0;0;
8991;2373;impassable;0;0;
8992;2086;impassable;0;0;
8992;2094;impassable;0;0;
8992;2095;impassable;0;0;
8992;7837;impassable;0;0;
8992;9159;impassable;0;0;
8993;5453;impassable;0;0;
8993;5454;impassable;0;0;
8993;5455;impassable;0;0;
8993;5476;impassable;0;0;
8993;5477;impassable;0;0;
8993;5479;impassable;0;0;
8994;6706;impassable;0;0;
8994;6707;impassable;0;0;
8994;6708;impassable;0;0;
8994;6709;impassable;0;0;
8994;6710;impassable;0;0;
8994;6711;impassable;0;0;
8994;6712;impassable;0;0;
8994;6713;impassable;0;0;
8994;6714;impassable;0;0;
8994;6715;impassable;0;0;
8994;6717;impassable;0;0;
8994;6718;impassable;0;0;
8994;6724;impassable;0;0;
8994;6725;impassable;0;0;
8994;6726;impassable;0;0;
8994;6727;impassable;0;0;
8994;6728;impassable;0;0;
8994;6729;impassable;0;0;
8994;6736;impassable;0;0;
8994;6737;impassable;0;0;
8994;6738;impassable;0;0;
8994;6739;impassable;0;0;
8994;6741;impassable;0;0;
8994;6742;impassable;0;0;
8994;6744;impassable;0;0;
8994;6745;impassable;0;0;
8994;6747;impassable;0;0;
8994;6748;impassable;0;0;
8994;6749;impassable;0;0;
8994;6751;impassable;0;0;
8994;6755;impassable;0;0;
8994;6756;impassable;0;0;
8994;6758;impassable;0;0;
8994;6760;impassable;0;0;
8994;6763;impassable;0;0;
8994;6767;impassable;0;0;
8994;6768;impassable;0;0;
8994;6841;impassable;0;0;
8994;6842;impassable;0;0;
8994;6843;impassable;0;0;
8994;6845;impassable;0;0;
8994;6846;impassable;0;0;
8994;6847;impassable;0;0;
8994;6849;impassable;0;0;
8994;9442;impassable;0;0;
8994;9594;impassable;0;0;
8994;9647;impassable;0;0;
8995;3199;impassable;0;0;
8995;3203;impassable;0;0;
8995;3417;impassable;0;0;
8995;3418;impassable;0;0;
8995;3419;impassable;0;0;
8995;3420;impassable;0;0;
8995;3868;impassable;0;0;
8995;3875;impassable;0;0;
8996;276;impassable;0;0;
8996;278;impassable;0;0;
8996;360;impassable;0;0;
8996;361;impassable;0;0;
8996;363;impassable;0;0;
8996;364;impassable;0;0;
8996;512;impassable;0;0;
8996;513;impassable;0;0;
8996;514;impassable;0;0;
8996;588;impassable;0;0;
8996;589;impassable;0;0;
8996;591;impassable;0;0;
8997;336;impassable;0;0;
8997;530;impassable;0;0;
8997;532;impassable;0;0;
8997;533;impassable;0;0;
8997;538;impassable;0;0;
8997;539;impassable;0;0;
8997;7662;impassable;0;0;
8998;2318;impassable;0;0;
8998;2321;impassable;0;0;
8998;2322;impassable;0;0;
8998;2323;impassable;0;0;
8998;2324;impassable;0;0;
8998;2325;impassable;0;0;
8998;7228;impassable;0;0;
8999;9630;impassable;0;0;
9000;1312;impassable;0;0;
9000;1313;impassable;0;0;
9000;1314;impassable;0;0;
9000;1327;impassable;0;0;
9001;1167;impassable;0;0;
9001;1168;impassable;0;0;
9001;1171;impassable;0;0;
9001;1173;impassable;0;0;
9001;1174;impassable;0;0;
9001;1176;impassable;0;0;
9001;1177;impassable;0;0;
9001;1179;impassable;0;0;
9001;1180;impassable;0;0;
9002;6189;impassable;0;0;
9002;6271;impassable;0;0;
9002;6531;impassable;0;0;
9002;6533;impassable;0;0;
9002;9445;impassable;0;0;
9003;2896;impassable;0;0;
9003;2983;impassable;0;0;
9004;1832;impassable;0;0;
9004;1833;impassable;0;0;
9004;1834;impassable;0;0;
9004;1835;impassable;0;0;
9004;1836;impassable;0;0;
9004;1875;impassable;0;0;
9004;1876;impassable;0;0;
9004;1881;impassable;0;0;
9004;1882;impassable;0;0;
9004;1883;impassable;0;0;
9004;1887;impassable;0;0;
9004;1888;impassable;0;0;
9004;1889;impassable;0;0;
9004;1890;impassable;0;0;
9004;1891;impassable;0;0;
9004;1892;impassable;0;0;
9004;1893;impassable;0;0;
9004;1894;impassable;0;0;
9004;1895;impassable;0;0;
9004;1896;impassable;0;0;
9004;1897;impassable;0;0;
9004;1898;impassable;0;0;
9004;1899;impassable;0;0;
9004;1900;impassable;0;0;
9004;1905;impassable;0;0;
9004;1906;impassable;0;0;
9004;1907;impassable;0;0;
9004;1908;impassable;0;0;
9004;2021;impassable;0;0;
9004;2022;impassable;0;0;
9004;2023;impassable;0;0;
9004;2024;impassable;0;0;
9004;2026;impassable;0;0;
9004;2027;impassable;0;0;
9004;2028;impassable;0;0;
9004;2029;impassable;0;0;
9004;2030;impassable;0;0;
9004;2031;impassable;0;0;
9004;2032;impassable;0;0;
9004;2033;impassable;0;0;
9004;2034;impassable;0;0;
9004;2042;impassable;0;0;
9004;2043;impassable;0;0;
9004;2044;impassable;0;0;
9004;2046;impassable;0;0;
9004;2047;impassable;0;0;
9004;2048;impassable;0;0;
9004;2049;impassable;0;0;
9004;2050;impassable;0;0;
9004;2055;impassable;0;0;
9004;2086;impassable;0;0;
9004;2087;impassable;0;0;
9004;2088;impassable;0;0;
9004;2089;impassable;0;0;
9004;2090;impassable;0;0;
9004;2091;impassable;0;0;
9004;2092;impassable;0;0;
9004;2093;impassable;0;0;
9004;2094;impassable;0;0;
9004;2095;impassable;0;0;
9004;2096;impassable;0;0;
9004;2097;impassable;0;0;
9004;2103;impassable;0;0;
9004;2104;impassable;0;0;
9004;2105;impassable;0;0;
9004;2106;impassable;0;0;
9004;2107;impassable;0;0;
9004;7836;impassable;0;0;
9004;7837;impassable;0;0;
9004;8861;impassable;0;0;
9004;8862;impassable;0;0;
9004;9159;impassable;0;0;
9004;9161;impassable;0;0;
9005;5954;impassable;0;0;
9005;6117;impassable;0;0;
9005;6118;impassable;0;0;
9005;6128;impassable;0;0;
9005;6129;impassable;0;0;
9005;9554;impassable;0;0;
9006;302;impassable;0;0;
9006;381;impassable;0;0;
9006;458;impassable;0;0;
9006;460;impassable;0;0;
9006;461;impassable;0;0;
9006;462;impassable;0;0;
9006;9011;impassable;0;0;
9006;9597;impassable;0;0;
9007;6420;impassable;0;0;
9007;6483;impassable;0;0;
9007;9075;impassable;0;0;
9007;9329;impassable;0;0;
9008;1406;impassable;0;0;
9008;1407;impassable;0;0;
9008;1409;impassable;0;0;
9008;1412;impassable;0;0;
9008;1413;impassable;0;0;
9008;1420;impassable;0;0;
9008;1421;impassable;0;0;
9008;1423;impassable;0;0;
9008;1424;impassable;0;0;
9008;8050;impassable;0;0;
9009;1161;impassable;0;0;
9009;1163;impassable;0;0;
9009;1164;impassable;0;0;
9009;1165;impassable;0;0;
9009;1167;impassable;0;0;
9009;1170;impassable;0;0;
9009;1176;impassable;0;0;
9009;1177;impassable;0;0;
9009;1178;impassable;0;0;
9009;1191;impassable;0;0;
9009;1192;impassable;0;0;
9009;1255;impassable;0;0;
9009;1256;impassable;0;0;
9009;1292;impassable;0;0;
9009;1293;impassable;0;0;
9009;1294;impassable;0;0;
9010;1932;impassable;0;0;
9010;1933;impassable;0;0;
9010;1934;impassable;0;0;
9010;1937;impassable;0;0;
9010;1940;impassable;0;0;
9010;1941;impassable;0;0;
9010;7339;impassable;0;0;
9011;458;impassable;0;0;
9011;459;impassable;0;0;
9011;460;impassable;0;0;
9011;9252;impassable;0;0;
9012;5366;impassable;0;0;
9012;5367;impassable;0;0;
9012;5369;impassable;0;0;
9012;5389;impassable;0;0;
9012;5421;impassable;0;0;
9012;5422;impassable;0;0;
9012;5423;impassable;0;0;
9012;5424;impassable;0;0;
9012;5425;impassable;0;0;
9012;5756;impassable;0;0;
9012;5776;impassable;0;0;
9012;5777;impassable;0;0;
9013;2613;impassable;0;0;
9013;2615;impassable;0;0;
9013;2618;impassable;0;0;
9013;2740;impassable;0;0;
9013;2741;impassable;0;0;
9013;2742;impassable;0;0;
9013;2743;impassable;0;0;
9013;2790;impassable;0;0;
9013;2791;impassable;0;0;
9013;2826;impassable;0;0;
9013;2827;impassable;0;0;
9013;3022;impassable;0;0;
9013;9289;impassable;0;0;
9013;9394;impassable;0;0;
9014;5485;impassable;0;0;
9014;5486;impassable;0;0;
9014;5502;impassable;0;0;
9014;5503;impassable;0;0;
9014;5505;impassable;0;0;
9014;5524;impassable;0;0;
9014;5525;impassable;0;0;
9014;5526;impassable;0;0;
9014;5529;impassable;0;0;
9014;5530;impassable;0;0;
9014;5531;impassable;0;0;
9014;5532;impassable;0;0;
9014;5533;impassable;0;0;
9014;5616;impassable;0;0;
9014;5629;impassable;0;0;
9014;5630;impassable;0;0;
9014;5631;impassable;0;0;
9014;5632;impassable;0;0;
9014;5633;impassable;0;0;
9014;9098;impassable;0;0;
9014;9447;impassable;0;0;
9014;9613;impassable;0;0;
9015;5417;impassable;0;0;
9015;5418;impassable;0;0;
9015;5420;impassable;0;0;
9015;5694;impassable;0;0;
9015;5697;impassable;0;0;
9015;5698;impassable;0;0;
9015;5701;impassable;0;0;
9015;5704;impassable;0;0;
9015;5705;impassable;0;0;
9015;5706;impassable;0;0;
9015;5818;impassable;0;0;
9015;5819;impassable;0;0;
9015;5820;impassable;0;0;
9016;1045;impassable;0;0;
9016;1046;impassable;0;0;
9016;1047;impassable;0;0;
9017;4812;impassable;0;0;
9017;4813;impassable;0;0;
9017;4814;impassable;0;0;
9017;5018;impassable;0;0;
9017;5019;impassable;0;0;
9017;5020;impassable;0;0;
9017;5021;impassable;0;0;
9017;5022;impassable;0;0;
9017;5537;impassable;0;0;
9017;5538;impassable;0;0;
9017;5539;impassable;0;0;
9017;5541;impassable;0;0;
9017;5543;impassable;0;0;
9017;5545;impassable;0;0;
9017;5551;impassable;0;0;
9017;5597;impassable;0;0;
9017;5598;impassable;0;0;
9017;5599;impassable;0;0;
9017;5609;impassable;0;0;
9017;5621;impassable;0;0;
9017;5622;impassable;0;0;
9018;6831;impassable;0;0;
9018;6833;impassable;0;0;
9018;6834;impassable;0;0;
9019;2769;impassable;0;0;
9019;2770;impassable;0;0;
9019;2777;impassable;0;0;
9020;9070;impassable;0;0;
9020;9268;impassable;0;0;
9020;9518;impassable;0;0;
9020;9612;impassable;0;0;
9021;442;impassable;0;0;
9021;443;impassable;0;0;
9021;444;impassable;0;0;
9021;445;impassable;0;0;
9021;450;impassable;0;0;
9021;456;impassable;0;0;
9021;9248;impassable;0;0;
9022;4788;impassable;0;0;
9022;4789;impassable;0;0;
9022;4791;impassable;0;0;
9023;4775;impassable;0;0;
9023;4776;impassable;0;0;
9023;4777;impassable;0;0;
9023;4778;impassable;0;0;
9023;4923;impassable;0;0;
9024;2163;impassable;0;0;
9024;2164;impassable;0;0;
9024;2165;impassable;0;0;
9024;2166;impassable;0;0;
9024;2167;impassable;0;0;
9024;2168;impassable;0;0;
9024;2169;impassable;0;0;
9024;2171;impassable;0;0;
9024;2176;impassable;0;0;
9024;2177;impassable;0;0;
9024;2183;impassable;0;0;
9024;2186;impassable;0;0;
9024;2187;impassable;0;0;
9025;2817;impassable;0;0;
9025;2818;impassable;0;0;
9025;2846;impassable;0;0;
9025;2900;impassable;0;0;
9025;2902;impassable;0;0;
9025;2951;impassable;0;0;
9025;2953;impassable;0;0;
9025;3015;impassable;0;0;
9025;3018;impassable;0;0;
9025;3047;impassable;0;0;
9025;3048;impassable;0;0;
9025;3049;impassable;0;0;
9025;3056;impassable;0;0;
9025;3057;impassable;0;0;
9025;3059;impassable;0;0;
9026;5939;impassable;0;0;
9026;5942;impassable;0;0;
9026;6060;impassable;0;0;
9026;6061;impassable;0;0;
9026;6062;impassable;0;0;
9026;6095;impassable;0;0;
9026;9709;impassable;0;0;
9027;3141;impassable;0;0;
9027;3145;impassable;0;0;
9027;3268;impassable;0;0;
9027;3269;impassable;0;0;
9027;3622;impassable;0;0;
9027;3632;impassable;0;0;
9027;3674;impassable;0;0;
9027;8551;impassable;0;0;
9027;9692;impassable;0;0;
9028;5312;impassable;0;0;
9028;5313;impassable;0;0;
9028;5661;impassable;0;0;
9028;5662;impassable;0;0;
9028;5666;impassable;0;0;
9028;9099;impassable;0;0;
9029;6404;impassable;0;0;
9029;6553;impassable;0;0;
9029;6558;impassable;0;0;
9030;4553;impassable;0;0;
9030;4554;impassable;0;0;
9030;4555;impassable;0;0;
9030;4660;impassable;0;0;
9030;4662;impassable;0;0;
9030;5036;impassable;0;0;
9030;5037;impassable;0;0;
9030;5039;impassable;0;0;
9031;2539;impassable;0;0;
9031;2540;impassable;0;0;
9031;2565;impassable;0;0;
9031;2566;impassable;0;0;
9031;2604;impassable;0;0;
9031;2605;impassable;0;0;
9031;2732;impassable;0;0;
9031;2734;impassable;0;0;
9031;9269;impassable;0;0;
9031;9376;impassable;0;0;
9031;9433;impassable;0;0;
9031;9552;impassable;0;0;
9032;4822;impassable;0;0;
9032;4824;impassable;0;0;
9032;4904;impassable;0;0;
9032;4905;impassable;0;0;
9032;4906;impassable;0;0;
9032;4907;impassable;0;0;
9033;4744;impassable;0;0;
9033;4748;impassable;0;0;
9033;4807;impassable;0;0;
9033;4809;impassable;0;0;
9033;4810;impassable;0;0;
9033;4817;impassable;0;0;
9033;4979;impassable;0;0;
9033;4980;impassable;0;0;
9034;1880;impassable;0;0;
9034;1881;impassable;0;0;
9034;1885;impassable;0;0;
9034;1886;impassable;0;0;
9034;1891;impassable;0;0;
9034;1892;impassable;0;0;
9034;1893;impassable;0;0;
9034;1898;impassable;0;0;
9034;1899;impassable;0;0;
9034;1900;impassable;0;0;
9034;1903;impassable;0;0;
9034;1904;impassable;0;0;
9035;2469;impassable;0;0;
9035;2589;impassable;0;0;
9035;2625;impassable;0;0;
9035;2642;impassable;0;0;
9035;2643;impassable;0;0;
9035;2650;impassable;0;0;
9035;2652;impassable;0;0;
9035;9292;impassable;0;0;
9035;9396;impassable;0;0;
9036;1049;impassable;0;0;
9036;1050;impassable;0;0;
9036;1051;impassable;0;0;
9036;9557;impassable;0;0;
9037;6374;impassable;0;0;
9037;6382;impassable;0;0;
9037;6388;impassable;0;0;
9037;6389;impassable;0;0;
9037;6391;impassable;0;0;
9037;9599;impassable;0;0;
9038;1203;impassable;0;0;
9038;1204;impassable;0;0;
9038;1205;impassable;0;0;
9038;1206;impassable;0;0;
9038;1207;impassable;0;0;
9038;1208;impassable;0;0;
9038;1209;impassable;0;0;
9039;289;impassable;0;0;
9039;290;impassable;0;0;
9039;543;impassable;0;0;
9039;544;impassable;0;0;
9039;545;impassable;0;0;
9039;7430;impassable;0;0;
9040;2117;impassable;0;0;
9040;2118;impassable;0;0;
9040;2121;impassable;0;0;
9040;2123;impassable;0;0;
9040;2124;impassable;0;0;
9040;2125;impassable;0;0;
9040;2235;impassable;0;0;
9040;2236;impassable;0;0;
9040;2257;impassable;0;0;
9040;2262;impassable;0;0;
9040;2263;impassable;0;0;
9040;2264;impassable;0;0;
9040;2266;impassable;0;0;
9041;4540;impassable;0;0;
9041;4541;impassable;0;0;
9041;4927;impassable;0;0;
9041;4928;impassable;0;0;
9041;4929;impassable;0;0;
9041;5061;impassable;0;0;
9041;5062;impassable;0;0;
9042;3134;impassable;0;0;
9042;3135;impassable;0;0;
9042;3559;impassable;0;0;
9042;3560;impassable;0;0;
9042;3561;impassable;0;0;
9042;3565;impassable;0;0;
9042;3566;impassable;0;0;
9042;8565;impassable;0;0;
9042;9293;impassable;0;0;
9043;1041;impassable;0;0;
9043;9557;impassable;0;0;
9044;5308;impassable;0;0;
9044;5412;impassable;0;0;
9044;5413;impassable;0;0;
9044;5414;impassable;0;0;
9045;3157;impassable;0;0;
9045;3158;impassable;0;0;
9045;3159;impassable;0;0;
9045;3778;impassable;0;0;
9045;3779;impassable;0;0;
9045;3791;impassable;0;0;
9045;3830;impassable;0;0;
9045;7606;impassable;0;0;
9045;9600;impassable;0;0;
9046;5515;impassable;0;0;
9046;5524;impassable;0;0;
9046;5629;impassable;0;0;
9046;5630;impassable;0;0;
9046;5631;impassable;0;0;
9047;4745;impassable;0;0;
9047;4855;impassable;0;0;
9047;4857;impassable;0;0;
9047;4962;impassable;0;0;
9047;4964;impassable;0;0;
9047;5004;impassable;0;0;
9047;5005;impassable;0;0;
9047;5006;impassable;0;0;
9047;9309;impassable;0;0;
9048;3131;impassable;0;0;
9048;3132;impassable;0;0;
9048;3135;impassable;0;0;
9048;3141;impassable;0;0;
9048;3142;impassable;0;0;
9048;3143;impassable;0;0;
9048;3144;impassable;0;0;
9048;3145;impassable;0;0;
9048;3146;impassable;0;0;
9048;3147;impassable;0;0;
9048;3148;impassable;0;0;
9048;3149;impassable;0;0;
9048;3150;impassable;0;0;
9048;3152;impassable;0;0;
9048;3153;impassable;0;0;
9048;3154;impassable;0;0;
9048;3160;impassable;0;0;
9048;3161;impassable;0;0;
9048;3165;impassable;0;0;
9048;3167;impassable;0;0;
9048;3168;impassable;0;0;
9048;3169;impassable;0;0;
9048;3170;impassable;0;0;
9048;3173;impassable;0;0;
9048;3176;impassable;0;0;
9048;3177;impassable;0;0;
9048;3180;impassable;0;0;
9048;3182;impassable;0;0;
9048;3183;impassable;0;0;
9048;3186;impassable;0;0;
9048;3188;impassable;0;0;
9048;3195;impassable;0;0;
9048;3196;impassable;0;0;
9048;3197;impassable;0;0;
9048;3198;impassable;0;0;
9048;3200;impassable;0;0;
9048;3207;impassable;0;0;
9048;3208;impassable;0;0;
9048;3209;impassable;0;0;
9048;3210;impassable;0;0;
9048;3211;impassable;0;0;
9048;3212;impassable;0;0;
9048;3226;impassable;0;0;
9048;3228;impassable;0;0;
9048;3229;impassable;0;0;
9048;3232;impassable;0;0;
9048;3235;impassable;0;0;
9048;3242;impassable;0;0;
9048;3245;impassable;0;0;
9048;3246;impassable;0;0;
9048;3247;impassable;0;0;
9048;3248;impassable;0;0;
9048;3249;impassable;0;0;
9048;3250;impassable;0;0;
9048;3252;impassable;0;0;
9048;3255;impassable;0;0;
9048;3256;impassable;0;0;
9048;3257;impassable;0;0;
9048;3258;impassable;0;0;
9048;3259;impassable;0;0;
9048;3260;impassable;0;0;
9048;3261;impassable;0;0;
9048;3262;impassable;0;0;
9048;3263;impassable;0;0;
9048;3264;impassable;0;0;
9048;3265;impassable;0;0;
9048;3267;impassable;0;0;
9048;3268;impassable;0;0;
9048;3275;impassable;0;0;
9048;3276;impassable;0;0;
9048;3277;impassable;0;0;
9048;3278;impassable;0;0;
9048;3279;impassable;0;0;
9048;3280;impassable;0;0;
9048;3281;impassable;0;0;
9048;3282;impassable;0;0;
9048;3284;impassable;0;0;
9048;3285;impassable;0;0;
9048;3286;impassable;0;0;
9048;3287;impassable;0;0;
9048;3288;impassable;0;0;
9048;3290;impassable;0;0;
9048;3291;impassable;0;0;
9048;3293;impassable;0;0;
9048;3294;impassable;0;0;
9048;3295;impassable;0;0;
9048;3296;impassable;0;0;
9048;3297;impassable;0;0;
9048;3298;impassable;0;0;
9048;3299;impassable;0;0;
9048;3300;impassable;0;0;
9048;3301;impassable;0;0;
9048;3302;impassable;0;0;
9048;3309;impassable;0;0;
9048;3310;impassable;0;0;
9048;3311;impassable;0;0;
9048;3312;impassable;0;0;
9048;3319;impassable;0;0;
9048;3320;impassable;0;0;
9048;3321;impassable;0;0;
9048;3322;impassable;0;0;
9048;3323;impassable;0;0;
9048;3333;impassable;0;0;
9048;3334;impassable;0;0;
9048;3337;impassable;0;0;
9048;3338;impassable;0;0;
9048;3339;impassable;0;0;
9048;3340;impassable;0;0;
9048;3341;impassable;0;0;
9048;3342;impassable;0;0;
9048;3347;impassable;0;0;
9048;3348;impassable;0;0;
9048;3350;impassable;0;0;
9048;3351;impassable;0;0;
9048;3352;impassable;0;0;
9048;3353;impassable;0;0;
9048;3365;impassable;0;0;
9048;3366;impassable;0;0;
9048;3367;impassable;0;0;
9048;3368;impassable;0;0;
9048;3370;impassable;0;0;
9048;3371;impassable;0;0;
9048;3372;impassable;0;0;
9048;3373;impassable;0;0;
9048;3374;impassable;0;0;
9048;3375;impassable;0;0;
9048;3376;impassable;0;0;
9048;3377;impassable;0;0;
9048;3381;impassable;0;0;
9048;3382;impassable;0;0;
9048;3388;impassable;0;0;
9048;3391;impassable;0;0;
9048;3393;impassable;0;0;
9048;3394;impassable;0;0;
9048;3403;impassable;0;0;
9048;3404;impassable;0;0;
9048;3405;impassable;0;0;
9048;3407;impassable;0;0;
9048;3408;impassable;0;0;
9048;3409;impassable;0;0;
9048;3410;impassable;0;0;
9048;3411;impassable;0;0;
9048;3421;impassable;0;0;
9048;3422;impassable;0;0;
9048;3423;impassable;0;0;
9048;3426;impassable;0;0;
9048;3427;impassable;0;0;
9048;3428;impassable;0;0;
9048;3432;impassable;0;0;
9048;3434;impassable;0;0;
9048;3437;impassable;0;0;
9048;3438;impassable;0;0;
9048;3439;impassable;0;0;
9048;3440;impassable;0;0;
9048;3441;impassable;0;0;
9048;3442;impassable;0;0;
9048;3443;impassable;0;0;
9048;3444;impassable;0;0;
9048;3460;impassable;0;0;
9048;3461;impassable;0;0;
9048;3462;impassable;0;0;
9048;3463;impassable;0;0;
9048;3476;impassable;0;0;
9048;3477;impassable;0;0;
9048;3478;impassable;0;0;
9048;3489;impassable;0;0;
9048;3490;impassable;0;0;
9048;3504;impassable;0;0;
9048;3510;impassable;0;0;
9048;3511;impassable;0;0;
9048;3512;impassable;0;0;
9048;3539;impassable;0;0;
9048;3540;impassable;0;0;
9048;3542;impassable;0;0;
9048;3565;impassable;0;0;
9048;3566;impassable;0;0;
9048;3567;impassable;0;0;
9048;3568;impassable;0;0;
9048;3574;impassable;0;0;
9048;3575;impassable;0;0;
9048;3576;impassable;0;0;
9048;3577;impassable;0;0;
9048;3582;impassable;0;0;
9048;3583;impassable;0;0;
9048;3584;impassable;0;0;
9048;3585;impassable;0;0;
9048;3586;impassable;0;0;
9048;3587;impassable;0;0;
9048;3588;impassable;0;0;
9048;3592;impassable;0;0;
9048;3593;impassable;0;0;
9048;3594;impassable;0;0;
9048;3595;impassable;0;0;
9048;3599;impassable;0;0;
9048;3601;impassable;0;0;
9048;3605;impassable;0;0;
9048;3606;impassable;0;0;
9048;3614;impassable;0;0;
9048;3615;impassable;0;0;
9048;3617;impassable;0;0;
9048;3620;impassable;0;0;
9048;3621;impassable;0;0;
9048;3625;impassable;0;0;
9048;3627;impassable;0;0;
9048;3629;impassable;0;0;
9048;3630;impassable;0;0;
9048;3631;impassable;0;0;
9048;3632;impassable;0;0;
9048;3633;impassable;0;0;
9048;3634;impassable;0;0;
9048;3635;impassable;0;0;
9048;3636;impassable;0;0;
9048;3638;impassable;0;0;
9048;3641;impassable;0;0;
9048;3642;impassable;0;0;
9048;3645;impassable;0;0;
9048;3646;impassable;0;0;
9048;3647;impassable;0;0;
9048;3648;impassable;0;0;
9048;3649;impassable;0;0;
9048;3650;impassable;0;0;
9048;3651;impassable;0;0;
9048;3652;impassable;0;0;
9048;3656;impassable;0;0;
9048;3663;impassable;0;0;
9048;3666;impassable;0;0;
9048;3669;impassable;0;0;
9048;3673;impassable;0;0;
9048;3674;impassable;0;0;
9048;3675;impassable;0;0;
9048;3676;impassable;0;0;
9048;3681;impassable;0;0;
9048;3682;impassable;0;0;
9048;3705;impassable;0;0;
9048;3706;impassable;0;0;
9048;3712;impassable;0;0;
9048;3713;impassable;0;0;
9048;3714;impassable;0;0;
9048;3715;impassable;0;0;
9048;3717;impassable;0;0;
9048;3725;impassable;0;0;
9048;3727;impassable;0;0;
9048;3728;impassable;0;0;
9048;3729;impassable;0;0;
9048;3734;impassable;0;0;
9048;3735;impassable;0;0;
9048;3736;impassable;0;0;
9048;3737;impassable;0;0;
9048;3739;impassable;0;0;
9048;3742;impassable;0;0;
9048;3743;impassable;0;0;
9048;3744;impassable;0;0;
9048;3746;impassable;0;0;
9048;3750;impassable;0;0;
9048;3751;impassable;0;0;
9048;3753;impassable;0;0;
9048;3755;impassable;0;0;
9048;3757;impassable;0;0;
9048;3758;impassable;0;0;
9048;3759;impassable;0;0;
9048;3760;impassable;0;0;
9048;3762;impassable;0;0;
9048;3764;impassable;0;0;
9048;3765;impassable;0;0;
9048;3780;impassable;0;0;
9048;3781;impassable;0;0;
9048;3787;impassable;0;0;
9048;3788;impassable;0;0;
9048;3789;impassable;0;0;
9048;3793;impassable;0;0;
9048;3797;impassable;0;0;
9048;3803;impassable;0;0;
9048;3804;impassable;0;0;
9048;3810;impassable;0;0;
9048;3814;impassable;0;0;
9048;3815;impassable;0;0;
9048;3816;impassable;0;0;
9048;3817;impassable;0;0;
9048;3836;impassable;0;0;
9048;3837;impassable;0;0;
9048;3839;impassable;0;0;
9048;3840;impassable;0;0;
9048;3842;impassable;0;0;
9048;3843;impassable;0;0;
9048;3844;impassable;0;0;
9048;3845;impassable;0;0;
